personas,3075646
varones,1444545
mujeres,1631101
fecha,fallecidos,terapia,casos_dx,diagnosticos,internados,casos_fis,casos_fis_ajustada,casos_fa
2020-05-12,3,7,169,649,84,226,230,212
2020-05-13,5,4,193,701,77,240,245,187
2020-05-14,0,3,169,629,67,287,272,239
2020-05-15,5,7,264,794,72,334,363,243
2020-05-16,4,6,171,523,74,273,346,212
2020-05-17,8,8,151,524,96,300,361,236
2020-05-18,4,20,180,688,111,398,431,296
2020-05-19,2,13,336,1070,104,336,370,288
2020-05-20,7,9,373,1069,118,459,421,405
2020-05-21,6,13,438,1236,124,368,333,395
2020-05-22,3,8,476,1210,93,393,385,385
2020-05-23,4,9,357,927,106,431,427,445
2020-05-24,9,9,335,847,106,338,359,363
2020-05-25,6,7,279,832,125,408,504,342
2020-05-26,6,8,350,1048,101,391,434,411
2020-05-27,7,12,400,1232,125,387,370,458
2020-05-28,7,13,468,1258,123,370,364,419
2020-05-29,13,17,448,1330,107,446,434,472
2020-05-30,11,12,351,1092,118,393,408,387
2020-05-31,5,12,316,879,88,341,394,331
2020-06-01,9,10,371,998,110,505,606,381
2020-06-02,9,10,410,1189,116,460,433,472
2020-06-03,14,17,461,1340,146,464,446,425
2020-06-04,16,14,422,1250,110,507,514,485
2020-06-05,13,12,478,1348,126,567,560,526
2020-06-06,15,15,493,1258,118,529,624,430
2020-06-07,9,7,292,802,113,517,573,393
2020-06-08,17,10,508,1298,127,597,697,544
2020-06-09,11,10,606,1529,161,604,552,577
2020-06-10,11,10,542,1415,145,658,556,667
2020-06-11,16,15,653,1610,159,595,516,637
2020-06-12,9,15,685,1949,140,777,704,734
2020-06-13,13,10,548,1483,141,629,706,507
2020-06-14,25,13,479,1172,139,597,695,523
2020-06-15,17,14,511,1250,117,668,817,484
2020-06-16,22,17,693,1743,158,848,897,753
2020-06-17,21,14,731,1748,167,822,819,759
2020-06-18,19,17,802,2013,178,853,948,819
2020-06-19,16,19,805,2083,201,849,872,739
2020-06-20,21,11,808,1935,191,879,939,794
2020-06-21,22,18,748,1770,175,801,868,798
2020-06-22,20,23,955,2123,212,1004,1004,955
2020-06-23,22,25,983,2476,243,901,867,938
2020-06-24,16,15,954,2288,167,892,806,966
2020-06-25,22,19,1024,2278,183,824,818,916
2020-06-26,21,14,982,2367,210,924,885,981
2020-06-27,22,16,711,1889,167,810,803,857
2020-06-28,23,11,742,1704,134,728,806,752
2020-06-29,17,20,811,2005,187,934,1066,853
2020-06-30,27,25,936,2168,172,859,795,917
2020-07-01,29,18,833,2083,176,940,1028,823
2020-07-02,29,20,964,2363,182,910,1080,929
2020-07-03,27,22,1069,2368,191,1089,1173,1058
2020-07-04,23,10,928,2021,227,815,1076,749
2020-07-05,37,18,786,1684,189,886,939,862
2020-07-06,23,20,963,2251,210,1128,1059,1156
2020-07-07,36,20,1041,2400,202,1129,955,1213
2020-07-08,39,16,1239,2610,177,1072,774,1226
2020-07-09,32,14,1057,2351,184,1011,1104,917
2020-07-10,38,18,998,2186,164,1050,1136,1064
2020-07-11,37,29,883,1976,180,952,1018,848
2020-07-12,45,18,665,1450,177,823,1080,708
2020-07-13,52,26,1000,2330,183,1225,1107,1177
2020-07-14,56,25,1154,2715,184,1190,1123,1187
2020-07-15,47,18,1213,2749,184,1118,1130,1061
2020-07-16,53,16,1123,2555,201,1096,1182,1237
2020-07-17,44,29,1295,2976,204,1152,1323,1060
2020-07-18,49,22,1163,2401,181,1129,1249,1016
2020-07-19,53,23,872,1852,165,1078,1022,1011
2020-07-20,56,23,1301,2949,213,1488,1502,1306
2020-07-21,46,20,1434,2971,180,1232,1054,1483
2020-07-22,48,22,1218,2943,166,1231,1028,1381
2020-07-23,37,17,1271,2797,166,1009,1217,1088
2020-07-24,52,20,1330,3046,131,1174,1204,1345
2020-07-25,34,24,949,2274,126,987,1087,950
2020-07-26,43,12,948,1954,115,931,1098,857
2020-07-27,53,20,1029,2516,145,1320,1198,1198
2020-07-28,49,19,1276,3175,146,1264,988,1198
2020-07-29,56,14,1174,3134,127,1126,1079,1180
2020-07-30,49,22,1174,2966,134,1214,1137,1259
2020-07-31,38,17,1183,3003,150,1248,1406,1148
2020-08-01,41,20,1067,2436,119,1169,1360,758
2020-08-02,65,21,1036,2384,142,1185,1474,1184
2020-08-03,43,21,1410,3092,174,1319,1323,1269
2020-08-04,48,24,1487,3455,192,1289,1038,1529
2020-08-05,50,27,1499,3353,151,1194,1078,1285
2020-08-06,48,22,1246,3203,137,1370,1101,1559
2020-08-07,42,23,1239,3278,119,1110,1114,1190
2020-08-08,41,15,1074,2836,128,964,1089,836
2020-08-09,55,20,932,2262,121,969,1053,1001
2020-08-10,39,26,1166,3236,133,1131,1164,1167
2020-08-11,35,21,1154,3565,134,1022,992,1132
2020-08-12,53,24,1161,3348,122,1075,957,1174
2020-08-13,52,14,1231,3629,112,1067,905,1091
2020-08-14,41,15,1189,3842,131,1136,1205,1142
2020-08-15,44,10,1031,2982,98,1070,1203,926
2020-08-16,51,21,778,2296,106,1023,1186,857
2020-08-17,44,15,910,2734,112,1088,1287,916
2020-08-18,49,16,1198,3352,147,1309,1175,1314
2020-08-19,43,16,1371,3574,108,1292,1034,1433
2020-08-20,37,8,1235,3125,117,1276,1340,1273
2020-08-21,33,24,1207,3325,118,1238,1227,1240
2020-08-22,41,16,1064,2676,109,1125,1374,1044
2020-08-23,33,17,777,2068,134,1048,1393,850
2020-08-24,37,16,1330,3431,167,1504,1482,1449
2020-08-25,41,16,1427,3658,177,1274,1281,1299
2020-08-26,48,19,1485,3901,130,1386,1220,1477
2020-08-27,42,20,1586,3997,143,1285,1368,1483
2020-08-28,40,29,1399,4189,131,1217,1256,1336
2020-08-29,31,17,1095,2991,102,1051,1196,1182
2020-08-30,39,19,1118,2891,110,1041,1157,1051
2020-08-31,34,14,1315,3340,123,1481,1311,1514
2020-09-01,51,27,1367,3728,123,1281,1257,1262
2020-09-02,42,15,1179,3169,104,1206,939,1313
2020-09-03,39,17,1256,3766,113,1185,1122,1296
2020-09-04,41,14,1124,3449,86,1185,1235,1162
2020-09-05,37,15,1101,3333,106,1145,1202,1185
2020-09-06,38,22,775,2265,94,914,1135,785
2020-09-07,44,19,1122,3456,128,1204,1208,1221
2020-09-08,43,21,1306,3713,124,1159,990,1261
2020-09-09,50,19,1359,3998,111,1169,883,1308
2020-09-10,35,13,1167,3913,112,1174,1084,1209
2020-09-11,55,28,1239,3713,125,1052,931,1109
2020-09-12,35,12,900,2448,65,857,1017,895
2020-09-13,34,10,789,2528,93,775,870,788
2020-09-14,31,11,991,3301,82,1038,960,1054
2020-09-15,44,10,1043,3389,79,882,852,931
2020-09-16,32,20,965,3595,91,1014,663,1103
2020-09-17,35,13,1019,3543,86,858,770,962
2020-09-18,37,9,896,3402,76,839,885,922
2020-09-19,33,16,819,2764,61,782,869,808
2020-09-20,36,16,586,2291,67,680,890,535
2020-09-21,26,10,731,2603,79,832,921,818
2020-09-22,36,12,933,3481,68,883,751,924
2020-09-23,27,14,948,3562,83,924,700,939
2020-09-24,28,8,888,3443,88,909,837,950
2020-09-25,33,10,995,3453,60,918,946,982
2020-09-26,25,15,786,2662,73,742,835,739
2020-09-27,30,10,607,2111,60,668,847,592
2020-09-28,22,12,845,2595,68,858,962,827
2020-09-29,26,12,997,3534,75,864,764,950
2020-09-30,30,11,953,3529,81,835,643,905
2020-10-01,27,14,967,3920,62,817,764,912
2020-10-02,29,15,937,3454,62,859,849,872
2020-10-03,33,15,675,3640,40,710,740,701
2020-10-04,26,9,447,1919,50,599,852,509
2020-10-05,35,14,838,2913,76,821,836,788
2020-10-06,31,9,882,3940,60,831,688,936
2020-10-07,21,12,869,3428,69,769,702,781
2020-10-08,22,12,839,3868,77,819,555,975
2020-10-09,28,12,899,5945,64,694,745,759
2020-10-10,24,12,627,2970,60,666,753,605
2020-10-11,24,7,538,2385,44,644,709,546
2020-10-12,18,5,589,2549,56,613,863,530
2020-10-13,25,7,728,3629,62,804,627,867
2020-10-14,27,10,845,3857,58,767,534,845
2020-10-15,22,13,858,3659,66,727,683,764
2020-10-16,16,6,823,3233,63,772,629,857
2020-10-17,20,9,622,3145,36,521,569,545
2020-10-18,19,6,390,1860,35,425,540,389
2020-10-19,21,11,600,3268,68,621,536,661
2020-10-20,11,14,651,4133,50,592,463,675
2020-10-21,23,12,619,3753,44,543,397,638
2020-10-22,18,9,560,3449,29,479,495,524
2020-10-23,14,10,524,3216,49,465,483,512
2020-10-24,19,9,470,2226,37,363,464,391
2020-10-25,20,4,321,1499,29,352,462,325
2020-10-26,20,11,463,2797,40,492,486,553
2020-10-27,20,7,530,3330,45,468,358,516
2020-10-28,12,7,486,3602,38,486,309,509
2020-10-29,20,0,464,2988,35,430,382,470
2020-10-30,12,5,442,3099,18,448,354,463
2020-10-31,19,3,291,2129,27,301,403,282
2020-11-01,14,4,256,1567,19,335,508,235
2020-11-02,13,6,406,2571,20,452,518,419
2020-11-03,16,6,448,3081,23,378,360,392
2020-11-04,11,8,380,2831,30,442,289,433
2020-11-05,13,9,567,3631,29,481,472,538
2020-11-06,17,4,417,3005,32,480,445,502
2020-11-07,12,4,339,2160,15,364,415,325
2020-11-08,15,5,274,1596,28,273,376,241
2020-11-09,11,6,424,2732,31,476,478,502
2020-11-10,15,6,476,3188,34,443,313,480
2020-11-11,7,5,485,2866,24,400,309,442
2020-11-12,5,7,415,3208,27,376,377,402
2020-11-13,8,7,411,3272,29,431,363,456
2020-11-14,10,5,375,2260,24,273,335,246
2020-11-15,10,5,225,1755,19,297,426,272
2020-11-16,14,9,365,2865,31,353,349,382
2020-11-17,9,5,314,2634,21,372,292,389
2020-11-18,8,5,474,3393,25,309,265,344
2020-11-19,10,2,343,3166,16,396,253,459
2020-11-20,9,6,366,3022,26,372,319,371
2020-11-21,8,2,317,2285,15,255,338,252
2020-11-22,5,4,196,1758,18,241,277,255
2020-11-23,11,7,192,1633,15,282,396,200
2020-11-24,12,4,304,2750,26,320,281,307
2020-11-25,5,7,353,3010,21,382,286,401
2020-11-26,11,3,388,3073,14,312,379,332
2020-11-27,13,4,337,2868,16,370,320,393
2020-11-28,6,3,326,2275,10,231,325,247
2020-11-29,4,2,216,1695,18,226,288,228
2020-11-30,9,3,365,2912,17,398,338,429
2020-12-01,5,4,316,3211,16,365,315,314
2020-12-02,5,1,325,3232,24,349,240,349
2020-12-03,7,5,315,3050,21,348,267,337
2020-12-04,13,3,346,2925,20,348,264,349
2020-12-05,12,1,259,1996,18,296,337,252
2020-12-06,9,3,193,1622,18,254,388,208
2020-12-07,4,1,229,1817,12,294,397,219
2020-12-08,13,4,275,2148,26,280,335,223
2020-12-09,6,4,437,3631,22,440,412,365
2020-12-10,8,5,421,4480,24,490,452,492
2020-12-11,8,2,425,4840,19,406,424,442
2020-12-12,12,2,301,3658,20,377,532,338
2020-12-13,4,2,296,3292,11,354,516,314
2020-12-14,5,2,483,4270,18,498,556,446
2020-12-15,15,4,486,4163,19,525,541,468
2020-12-16,9,5,474,4934,23,610,506,524
2020-12-17,7,9,630,5082,25,633,714,658
2020-12-18,7,6,673,6151,32,611,816,555
2020-12-19,7,6,523,4810,21,594,699,521
2020-12-20,9,5,438,5075,15,546,749,434
2020-12-21,7,5,747,6549,30,753,478,815
2020-12-22,8,2,787,7137,23,846,732,791
2020-12-23,8,5,912,7239,26,780,795,765
2020-12-24,12,8,542,4158,24,850,1084,783
2020-12-25,7,5,275,1110,21,614,1065,277
2020-12-26,13,9,858,5925,41,919,1208,682
2020-12-27,21,5,659,6613,32,917,968,755
2020-12-28,11,14,1082,9323,46,1215,849,1360
2020-12-29,6,4,1346,8746,44,1018,879,1243
2020-12-30,13,10,1415,9358,52,1096,843,1214
2020-12-31,7,10,1006,6368,34,844,1370,792
2021-01-01,12,7,336,1608,24,829,1422,540
2021-01-02,13,8,872,5920,51,1014,1472,813
2021-01-03,11,11,898,8682,41,1015,1398,865
2021-01-04,10,6,1513,10868,39,1630,1419,1621
2021-01-05,13,6,1625,11500,35,1385,1298,1499
2021-01-06,11,6,1569,11164,43,1380,1103,1642
2021-01-07,10,11,1582,9275,46,1276,1334,1383
2021-01-08,15,11,1497,8988,55,1216,1090,1251
2021-01-09,18,8,1183,8324,48,1237,1325,1260
2021-01-10,13,7,760,7664,42,1138,1075,1022
2021-01-11,12,10,1282,9947,36,1347,1382,1417
2021-01-12,10,10,1221,8833,42,1084,1095,1195
2021-01-13,15,9,1441,9853,35,1305,1081,1423
2021-01-14,8,12,1235,9445,45,937,1153,1021
2021-01-15,19,8,1243,12569,34,1325,1129,1380
2021-01-16,17,8,1001,11864,40,1063,1349,931
2021-01-17,18,9,792,11252,27,1094,1144,973
2021-01-18,15,3,1354,13615,33,1215,1104,1320
2021-01-19,18,8,1337,13855,36,1070,860,1192
2021-01-20,25,10,1211,12527,59,1339,942,1433
2021-01-21,15,5,1203,10355,28,1041,1118,1145
2021-01-22,18,5,1142,9639,27,1051,1205,1085
2021-01-23,24,7,880,8962,26,809,1069,776
2021-01-24,20,7,689,9840,27,834,998,862
2021-01-25,15,10,1275,13378,37,1223,1074,1205
2021-01-26,19,5,1228,11677,37,1179,946,1250
2021-01-27,11,5,1053,10779,28,1083,886,1148
2021-01-28,11,7,1049,9230,31,1003,1140,1056
2021-01-29,11,8,1053,12128,28,961,1039,1003
2021-01-30,18,1,922,13697,19,879,932,819
2021-01-31,21,4,788,17989,30,860,924,828
2021-02-01,15,8,1215,17673,28,1250,848,1210
2021-02-02,20,5,1134,16584,17,1068,754,1105
2021-02-03,14,7,1044,14008,30,953,618,1031
2021-02-04,18,7,997,10016,28,850,825,983
2021-02-05,20,9,867,8900,29,712,765,730
2021-02-06,24,4,663,9172,23,649,715,599
2021-02-07,14,4,575,9246,33,532,674,460
2021-02-08,10,5,870,13859,38,827,682,928
2021-02-09,14,1,756,12556,24,683,570,765
2021-02-10,19,5,761,10824,22,720,544,746
2021-02-11,12,6,756,10120,23,634,568,729
2021-02-12,12,8,712,10219,19,626,591,650
2021-02-13,25,6,535,11069,18,565,776,550
2021-02-14,9,7,504,11031,22,522,752,412
2021-02-15,17,3,519,13707,21,629,769,548
2021-02-16,16,4,480,15670,14,645,475,548
2021-02-17,15,6,844,15782,24,807,670,884
2021-02-18,14,2,847,13444,26,761,680,833
2021-02-19,18,3,729,12480,22,768,718,789
2021-02-20,13,5,584,10601,16,415,673,346
2021-02-21,13,5,540,10574,25,676,717,649
2021-02-22,12,3,716,12316,18,673,651,724
2021-02-23,17,4,718,11003,16,713,489,723
2021-02-24,10,3,745,9799,12,698,599,721
2021-02-25,14,4,905,8705,18,677,552,732
2021-02-26,18,3,647,8949,15,644,674,678
2021-02-27,5,3,515,9224,21,472,603,378
2021-02-28,15,1,410,11718,23,629,661,587
2021-03-01,7,5,734,8891,20,675,763,588
2021-03-02,14,8,681,8546,14,719,620,737
2021-03-03,9,2,742,7870,13,695,600,607
2021-03-04,5,1,717,7656,20,670,652,710
2021-03-05,5,2,834,8344,13,687,749,735
2021-03-06,5,3,603,6234,15,619,783,586
2021-03-07,5,3,495,6668,12,507,699,450
2021-03-08,7,3,875,9285,21,665,752,682
2021-03-09,5,5,887,9096,16,756,675,816
2021-03-10,6,1,797,8409,17,752,626,767
2021-03-11,5,1,821,7226,9,646,655,726
2021-03-12,5,1,879,8790,12,577,450,793
2021-03-13,4,2,686,7323,8,472,76,582
2021-03-14,5,1,557,7101,8,391,26,557
2021-03-15,3,2,633,6340,9,472,9,646
2021-03-16,1,0,165,1275,0,334,0,356
