FECHA,confirmed,deaths,estimation,ratio,new confirmed,new deaths,new estimated,new ratio,new confirmed (7d),new deaths (7d),new estimated (7d),new ratio (7d)
2020-02-27,6,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-28,6,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-02-29,6,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-03-01,6,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-03-02,6,0,0.0,,0,0,0.0,,0.0,0.0,0.0,
2020-03-03,6,0,0.0,,0,0,0.0,,0.14285714285714285,0.0,0.0,
2020-03-04,6,0,0.0,,0,0,0.0,,0.14285714285714285,0.0,0.0,
2020-03-05,6,0,0.0,,0,0,0.0,,0.14285714285714285,0.0,0.0,
2020-03-06,7,0,0.0,,1,0,0.0,,0.14285714285714285,0.0,0.0,
2020-03-07,7,0,0.0,,0,0,0.0,,1.1428571428571428,0.0,0.0,
2020-03-08,7,0,0.0,,0,0,0.0,,1.1428571428571428,0.0,0.0,
2020-03-09,7,0,0.0,,0,0,0.0,,1.4285714285714286,0.0,0.0,
2020-03-10,14,0,0.0,,7,0,0.0,,1.2857142857142858,0.0,0.0,
2020-03-11,14,0,0.0,,0,0,0.0,,1.2857142857142858,0.0,0.0,
2020-03-12,16,0,0.0,,2,0,0.0,,1.2857142857142858,0.0,0.0,
2020-03-13,16,0,0.0,,0,0,0.0,,1.2857142857142858,0.0,0.0,
2020-03-14,16,0,0.0,,0,0,0.0,,0.5714285714285714,0.0,0.0,
2020-03-15,16,0,0.0,,0,0,0.0,,0.5714285714285714,0.0,0.0,
2020-03-16,16,0,0.0,,0,0,0.0,,0.7142857142857143,0.0,14.285714285714285,0.05
2020-03-17,18,0,0.0,,2,0,0.0,,1.2857142857142858,0.0,14.285714285714285,0.09000000000000001
2020-03-18,18,0,0.0,,0,0,0.0,,1.2857142857142858,0.0,14.285714285714285,0.09000000000000001
2020-03-19,21,0,100.0,0.21,3,0,100.0,0.03,2.4285714285714284,0.0,14.285714285714285,0.17
2020-03-20,25,0,100.0,0.25,4,0,0.0,,2.857142857142857,0.0,14.285714285714285,0.2
2020-03-21,25,0,100.0,0.25,0,0,0.0,,3.4285714285714284,0.0,14.285714285714285,0.24
2020-03-22,33,0,100.0,0.33,8,0,0.0,,4.571428571428571,0.0,14.285714285714285,0.32
2020-03-23,36,0,100.0,0.36,3,0,0.0,,4.285714285714286,0.0,14.285714285714285,0.3
2020-03-24,42,0,100.0,0.42,6,0,0.0,,3.857142857142857,0.0,14.285714285714285,0.27
2020-03-25,50,0,100.0,0.5,8,0,0.0,,4.285714285714286,0.0,14.285714285714285,0.3
2020-03-26,51,0,200.0,0.255,1,0,100.0,0.01,5.571428571428571,0.14285714285714285,14.285714285714285,0.39
2020-03-27,52,0,200.0,0.26,1,0,0.0,,6.428571428571429,0.14285714285714285,14.285714285714285,0.45000000000000007
2020-03-28,55,0,200.0,0.275,3,0,0.0,,6.285714285714286,0.14285714285714285,14.285714285714285,0.44
2020-03-29,72,1,200.0,0.36,17,1,0.0,,7.428571428571429,0.14285714285714285,28.57142857142857,0.26
2020-03-30,81,1,200.0,0.405,9,0,0.0,,10.142857142857142,0.14285714285714285,14.285714285714285,0.71
2020-03-31,86,1,200.0,0.43,5,0,0.0,,10.571428571428571,0.14285714285714285,28.57142857142857,0.37
2020-04-01,102,1,300.0,0.34,16,0,100.0,0.16,10.857142857142858,0.14285714285714285,28.57142857142857,0.38000000000000006
2020-04-02,122,1,300.0,0.4066666666666667,20,0,0.0,,9.571428571428571,0.14285714285714285,57.14285714285714,0.1675
2020-04-03,126,1,400.0,0.315,4,0,100.0,0.04,9.285714285714286,0.14285714285714285,57.14285714285714,0.16250000000000003
2020-04-04,131,1,400.0,0.3275,5,0,0.0,,9.285714285714286,0.14285714285714285,57.14285714285714,0.16250000000000003
2020-04-05,139,2,600.0,0.23166666666666666,8,1,200.0,0.04,7.857142857142857,0.14285714285714285,42.857142857142854,0.18333333333333335
2020-04-06,146,2,600.0,0.24333333333333335,7,0,0.0,,7.857142857142857,0.14285714285714285,57.14285714285714,0.1375
2020-04-07,151,2,600.0,0.25166666666666665,5,0,0.0,,12.0,0.14285714285714285,71.42857142857143,0.16799999999999998
2020-04-08,157,2,600.0,0.26166666666666666,6,0,0.0,,12.142857142857142,0.2857142857142857,71.42857142857143,0.16999999999999998
2020-04-09,177,2,700.0,0.25285714285714284,20,0,100.0,0.2,11.857142857142858,0.14285714285714285,57.14285714285714,0.20750000000000002
2020-04-10,210,2,900.0,0.23333333333333334,33,0,200.0,0.165,12.857142857142858,0.2857142857142857,57.14285714285714,0.22500000000000003
2020-04-11,216,3,900.0,0.24,6,1,0.0,,14.142857142857142,0.2857142857142857,71.42857142857143,0.19799999999999998
2020-04-12,222,3,1000.0,0.222,6,0,100.0,0.06,13.571428571428571,0.5714285714285714,85.71428571428571,0.15833333333333335
2020-04-13,236,4,1000.0,0.236,14,1,0.0,,11.571428571428571,0.5714285714285714,71.42857142857143,0.162
2020-04-14,250,4,1100.0,0.22727272727272727,14,0,100.0,0.14,7.142857142857143,0.5714285714285714,71.42857142857143,0.1
2020-04-15,252,6,1200.0,0.21,2,2,100.0,0.02,7.857142857142857,0.42857142857142855,71.42857142857143,0.10999999999999999
2020-04-16,258,6,1200.0,0.215,6,0,0.0,,7.0,0.5714285714285714,57.14285714285714,0.12250000000000001
2020-04-17,260,6,1400.0,0.18571428571428572,2,0,200.0,0.01,5.142857142857143,0.7142857142857143,57.14285714285714,0.09000000000000001
2020-04-18,271,6,1400.0,0.19357142857142856,11,0,0.0,,3.4285714285714284,0.7142857142857143,71.42857142857143,0.047999999999999994
2020-04-19,271,7,1400.0,0.19357142857142856,0,1,0.0,,3.7142857142857144,0.5714285714285714,100.0,0.037142857142857144
2020-04-20,272,9,1400.0,0.19428571428571428,1,2,0.0,,3.142857142857143,0.5714285714285714,100.0,0.03142857142857143
2020-04-21,274,9,1600.0,0.17125,2,0,200.0,0.01,3.0,0.7142857142857143,100.0,0.03
2020-04-22,278,10,1900.0,0.1463157894736842,4,1,300.0,0.013333333333333334,1.5714285714285714,0.8571428571428571,100.0,0.015714285714285715
2020-04-23,280,10,1900.0,0.14736842105263157,2,0,0.0,,1.8571428571428572,0.7142857142857143,100.0,0.018571428571428572
2020-04-24,281,11,2100.0,0.13380952380952382,1,1,200.0,0.005,2.0,0.7142857142857143,100.0,0.02
2020-04-25,282,12,2100.0,0.13428571428571429,1,1,0.0,,1.7142857142857142,0.7142857142857143,71.42857142857143,0.023999999999999997
2020-04-26,284,12,2100.0,0.13523809523809524,2,0,0.0,,1.5714285714285714,0.5714285714285714,28.57142857142857,0.055
2020-04-27,286,14,2100.0,0.1361904761904762,2,2,0.0,,3.142857142857143,0.5714285714285714,28.57142857142857,0.11
2020-04-28,286,14,2100.0,0.1361904761904762,0,0,0.0,,4.857142857142857,0.7142857142857143,14.285714285714285,0.34
2020-04-29,289,14,2100.0,0.1376190476190476,3,0,0.0,,4.714285714285714,1.0,14.285714285714285,0.33
2020-04-30,302,14,2100.0,0.1438095238095238,13,0,0.0,,5.571428571428571,1.0,14.285714285714285,0.39
2020-05-01,315,16,2200.0,0.1431818181818182,13,2,100.0,0.13,5.428571428571429,1.0,42.857142857142854,0.12666666666666668
2020-05-02,315,19,2200.0,0.1431818181818182,0,3,0.0,,6.285714285714286,1.0,42.857142857142854,0.14666666666666667
2020-05-03,323,19,2200.0,0.14681818181818182,8,0,0.0,,6.142857142857143,1.0,42.857142857142854,0.14333333333333334
2020-05-04,324,21,2400.0,0.135,1,2,200.0,0.005,4.714285714285714,1.0,57.14285714285714,0.0825
2020-05-05,330,21,2400.0,0.1375,6,0,0.0,,3.2857142857142856,0.7142857142857143,42.857142857142854,0.07666666666666667
2020-05-06,332,21,2400.0,0.13833333333333334,2,0,0.0,,4.571428571428571,0.2857142857142857,57.14285714285714,0.08
2020-05-07,335,21,2500.0,0.134,3,0,100.0,0.03,5.428571428571429,0.2857142857142857,71.42857142857143,0.076
2020-05-08,338,21,2500.0,0.1352,3,0,0.0,,5.714285714285714,0.14285714285714285,42.857142857142854,0.13333333333333336
2020-05-09,347,21,2600.0,0.13346153846153846,9,0,100.0,0.09,6.0,0.14285714285714285,42.857142857142854,0.14
2020-05-10,361,21,2700.0,0.1337037037037037,14,0,100.0,0.14,6.857142857142857,0.14285714285714285,42.857142857142854,0.16
2020-05-11,364,22,2700.0,0.1348148148148148,3,1,0.0,,6.857142857142857,0.42857142857142855,42.857142857142854,0.16
2020-05-12,372,22,2700.0,0.13777777777777778,8,0,0.0,,7.428571428571429,0.42857142857142855,42.857142857142854,0.17333333333333334
2020-05-13,380,22,2700.0,0.14074074074074075,8,0,0.0,,8.714285714285714,0.42857142857142855,42.857142857142854,0.20333333333333334
2020-05-14,383,24,2800.0,0.1367857142857143,3,2,100.0,0.03,9.0,0.5714285714285714,28.57142857142857,0.315
2020-05-15,390,24,2800.0,0.1392857142857143,7,0,0.0,,10.857142857142858,0.42857142857142855,28.57142857142857,0.38000000000000006
2020-05-16,408,24,2900.0,0.1406896551724138,18,0,100.0,0.18,10.142857142857142,0.5714285714285714,28.57142857142857,0.355
2020-05-17,424,25,2900.0,0.14620689655172414,16,1,0.0,,10.857142857142858,0.7142857142857143,28.57142857142857,0.38000000000000006
2020-05-18,440,25,2900.0,0.15172413793103448,16,0,0.0,,11.571428571428571,0.42857142857142855,28.57142857142857,0.405
2020-05-19,443,26,2900.0,0.15275862068965518,3,1,0.0,,10.571428571428571,0.42857142857142855,28.57142857142857,0.37
2020-05-20,456,27,2900.0,0.15724137931034482,13,1,0.0,,8.0,0.42857142857142855,14.285714285714285,0.56
2020-05-21,464,27,3000.0,0.15466666666666667,8,0,100.0,0.08,6.571428571428571,0.42857142857142855,28.57142857142857,0.23
2020-05-22,464,27,3000.0,0.15466666666666667,0,0,0.0,,4.428571428571429,0.42857142857142855,28.57142857142857,0.15500000000000003
2020-05-23,464,27,3000.0,0.15466666666666667,0,0,0.0,,4.0,0.42857142857142855,42.857142857142854,0.09333333333333334
2020-05-24,470,28,3100.0,0.15161290322580645,6,1,100.0,0.06,2.2857142857142856,0.2857142857142857,42.857142857142854,0.05333333333333334
2020-05-25,471,28,3100.0,0.15193548387096775,1,0,0.0,,1.1428571428571428,0.2857142857142857,28.57142857142857,0.04
2020-05-26,471,29,3200.0,0.1471875,0,1,100.0,0.0,1.1428571428571428,0.2857142857142857,28.57142857142857,0.04
2020-05-27,472,29,3200.0,0.1475,1,0,0.0,,1.2857142857142858,0.2857142857142857,28.57142857142857,0.045000000000000005
2020-05-28,472,29,3200.0,0.1475,0,0,0.0,,0.42857142857142855,0.2857142857142857,14.285714285714285,0.03
2020-05-29,472,29,3200.0,0.1475,0,0,0.0,,0.2857142857142857,0.2857142857142857,14.285714285714285,0.02
2020-05-30,473,29,3200.0,0.1478125,1,0,0.0,,0.7142857142857143,0.14285714285714285,14.285714285714285,0.05
2020-05-31,473,30,3200.0,0.1478125,0,1,0.0,,0.5714285714285714,0.2857142857142857,14.285714285714285,0.04
2020-06-01,473,30,3200.0,0.1478125,0,0,0.0,,1.1428571428571428,0.2857142857142857,42.857142857142854,0.02666666666666667
2020-06-02,476,30,3300.0,0.14424242424242426,3,0,100.0,0.03,1.2857142857142858,0.42857142857142855,42.857142857142854,0.030000000000000006
2020-06-03,476,31,3300.0,0.14424242424242426,0,1,0.0,,1.1428571428571428,0.42857142857142855,42.857142857142854,0.02666666666666667
2020-06-04,480,31,3500.0,0.13714285714285715,4,0,200.0,0.02,1.1428571428571428,0.2857142857142857,42.857142857142854,0.02666666666666667
2020-06-05,481,32,3500.0,0.13742857142857143,1,1,0.0,,1.2857142857142858,0.2857142857142857,42.857142857142854,0.030000000000000006
2020-06-06,481,32,3500.0,0.13742857142857143,0,0,0.0,,1.4285714285714286,0.2857142857142857,28.57142857142857,0.05
2020-06-07,481,32,3500.0,0.13742857142857143,0,0,0.0,,1.7142857142857142,0.14285714285714285,28.57142857142857,0.06
2020-06-08,482,32,3500.0,0.1377142857142857,1,0,0.0,,2.7142857142857144,0.14285714285714285,0.0,
2020-06-09,486,32,3500.0,0.13885714285714285,4,0,0.0,,2.857142857142857,0.14285714285714285,14.285714285714285,0.2
2020-06-10,488,32,3500.0,0.13942857142857143,2,0,0.0,,4.0,0.14285714285714285,14.285714285714285,0.28
2020-06-11,499,32,3500.0,0.14257142857142857,11,0,0.0,,4.714285714285714,0.42857142857142855,14.285714285714285,0.33
2020-06-12,501,33,3600.0,0.13916666666666666,2,1,100.0,0.02,4.857142857142857,0.42857142857142855,14.285714285714285,0.34
2020-06-13,509,33,3600.0,0.1413888888888889,8,0,0.0,,4.714285714285714,0.42857142857142855,14.285714285714285,0.33
2020-06-14,514,35,3600.0,0.14277777777777778,5,2,0.0,,5.428571428571429,0.42857142857142855,28.57142857142857,0.19000000000000003
2020-06-15,516,35,3600.0,0.14333333333333334,2,0,0.0,,6.0,0.42857142857142855,28.57142857142857,0.21000000000000002
2020-06-16,519,35,3600.0,0.14416666666666667,3,0,0.0,,8.285714285714286,0.2857142857142857,14.285714285714285,0.5800000000000001
2020-06-17,526,35,3700.0,0.14216216216216215,7,0,100.0,0.07,9.571428571428571,0.2857142857142857,14.285714285714285,0.67
2020-06-18,541,35,3700.0,0.14621621621621622,15,0,0.0,,11.571428571428571,0.0,14.285714285714285,0.81
2020-06-19,559,35,3700.0,0.1510810810810811,18,0,0.0,,11.714285714285714,0.14285714285714285,14.285714285714285,0.82
2020-06-20,576,35,3700.0,0.15567567567567567,17,0,0.0,,14.142857142857142,0.14285714285714285,14.285714285714285,0.99
2020-06-21,595,35,3700.0,0.1608108108108108,19,0,0.0,,13.571428571428571,0.14285714285714285,0.0,
2020-06-22,598,36,3700.0,0.1616216216216216,3,1,0.0,,12.571428571428571,0.14285714285714285,0.0,
2020-06-23,618,36,3700.0,0.16702702702702701,20,0,0.0,,12.857142857142858,0.14285714285714285,0.0,
2020-06-24,621,36,3700.0,0.16783783783783784,3,0,0.0,,11.0,0.2857142857142857,0.0,
2020-06-25,629,36,3700.0,0.17,8,0,0.0,,8.857142857142858,0.2857142857142857,0.0,
2020-06-26,649,36,3700.0,0.17540540540540542,20,0,0.0,,9.0,0.14285714285714285,0.0,
2020-06-27,653,37,3700.0,0.1764864864864865,4,1,0.0,,7.714285714285714,0.14285714285714285,0.0,
2020-06-28,657,37,3700.0,0.17756756756756756,4,0,0.0,,8.571428571428571,0.14285714285714285,0.0,
2020-06-29,661,37,3700.0,0.17864864864864866,4,0,0.0,,8.857142857142858,0.14285714285714285,0.0,
2020-06-30,672,37,3700.0,0.18162162162162163,11,0,0.0,,7.142857142857143,0.14285714285714285,0.0,
2020-07-01,681,37,3700.0,0.18405405405405406,9,0,0.0,,8.571428571428571,0.0,0.0,
2020-07-02,691,37,3700.0,0.18675675675675676,10,0,0.0,,10.571428571428571,0.0,14.285714285714285,0.74
2020-07-03,699,37,3700.0,0.18891891891891893,8,0,0.0,,15.857142857142858,0.0,28.57142857142857,0.555
2020-07-04,713,37,3700.0,0.1927027027027027,14,0,0.0,,19.428571428571427,0.0,28.57142857142857,0.68
2020-07-05,731,37,3800.0,0.19236842105263158,18,0,100.0,0.18,23.428571428571427,0.0,42.857142857142854,0.5466666666666666
2020-07-06,772,37,3900.0,0.19794871794871796,41,0,100.0,0.41,23.571428571428573,0.0,42.857142857142854,0.55
2020-07-07,808,37,3900.0,0.20717948717948717,36,0,0.0,,27.571428571428573,0.0,71.42857142857143,0.386
2020-07-08,845,37,4000.0,0.21125,37,0,100.0,0.37,30.0,0.0,71.42857142857143,0.42
2020-07-09,856,37,4000.0,0.214,11,0,0.0,,34.142857142857146,0.0,57.14285714285714,0.5975000000000001
2020-07-10,892,37,4200.0,0.2123809523809524,36,0,200.0,0.18,32.42857142857143,0.0,42.857142857142854,0.7566666666666668
2020-07-11,923,37,4200.0,0.21976190476190477,31,0,0.0,,31.857142857142858,0.0,57.14285714285714,0.5575
2020-07-12,970,37,4200.0,0.23095238095238096,47,0,0.0,,31.142857142857142,0.14285714285714285,42.857142857142854,0.7266666666666667
2020-07-13,999,37,4200.0,0.23785714285714285,29,0,0.0,,36.285714285714285,0.2857142857142857,57.14285714285714,0.635
2020-07-14,1031,37,4300.0,0.2397674418604651,32,0,100.0,0.32,42.714285714285715,0.2857142857142857,28.57142857142857,1.495
2020-07-15,1063,38,4300.0,0.2472093023255814,32,1,0.0,,44.285714285714285,0.42857142857142855,57.14285714285714,0.775
2020-07-16,1110,39,4400.0,0.25227272727272726,47,1,100.0,0.47,52.0,0.42857142857142855,85.71428571428571,0.6066666666666667
2020-07-17,1191,39,4400.0,0.2706818181818182,81,0,0.0,,58.0,0.7142857142857143,100.0,0.58
2020-07-18,1233,40,4600.0,0.26804347826086955,42,1,200.0,0.21,67.71428571428571,0.7142857142857143,85.71428571428571,0.79
2020-07-19,1334,40,4800.0,0.27791666666666665,101,0,200.0,0.505,72.71428571428571,0.5714285714285714,100.0,0.7271428571428571
2020-07-20,1405,42,4900.0,0.286734693877551,71,2,100.0,0.71,77.28571428571429,0.42857142857142855,100.0,0.7728571428571429
2020-07-21,1505,42,4900.0,0.30714285714285716,100,0,0.0,,75.85714285714286,0.5714285714285714,142.85714285714286,0.531
2020-07-22,1572,42,5000.0,0.3144,67,0,100.0,0.67,76.28571428571429,0.42857142857142855,128.57142857142858,0.5933333333333334
2020-07-23,1651,42,5100.0,0.32372549019607844,79,0,100.0,0.79,78.71428571428571,0.5714285714285714,142.85714285714286,0.5509999999999999
2020-07-24,1722,43,5400.0,0.3188888888888889,71,1,300.0,0.23666666666666666,84.28571428571429,0.2857142857142857,228.57142857142856,0.3687500000000001
2020-07-25,1767,43,5500.0,0.32127272727272727,45,0,100.0,0.45,82.0,0.5714285714285714,242.85714285714283,0.33764705882352947
2020-07-26,1885,44,5800.0,0.325,118,1,300.0,0.3933333333333333,87.28571428571429,0.8571428571428571,257.14285714285717,0.33944444444444444
2020-07-27,1995,44,6500.0,0.3069230769230769,110,0,700.0,0.15714285714285714,86.28571428571429,1.0,300.0,0.28761904761904766
2020-07-28,2079,46,6600.0,0.315,84,2,100.0,0.84,96.28571428571429,0.8571428571428571,285.7142857142857,0.337
2020-07-29,2183,48,6800.0,0.3210294117647059,104,2,200.0,0.52,103.14285714285714,1.0,300.0,0.3438095238095238
2020-07-30,2255,49,7200.0,0.31319444444444444,72,1,400.0,0.18,98.42857142857143,1.0,271.42857142857144,0.3626315789473684
2020-07-31,2396,49,7400.0,0.3237837837837838,141,0,200.0,0.705,99.57142857142857,1.4285714285714286,171.42857142857142,0.5808333333333333
2020-08-01,2489,50,7600.0,0.3275,93,1,200.0,0.465,116.85714285714286,1.2857142857142858,157.14285714285714,0.7436363636363637
2020-08-02,2574,51,7700.0,0.3342857142857143,85,1,100.0,0.85,118.42857142857143,1.4285714285714286,200.0,0.5921428571428572
2020-08-03,2692,54,7700.0,0.3496103896103896,118,3,0.0,,131.14285714285714,2.2857142857142856,171.42857142857142,0.765
2020-08-04,2897,55,7700.0,0.37623376623376625,205,1,0.0,,137.85714285714286,2.4285714285714284,171.42857142857142,0.8041666666666667
2020-08-05,3012,58,8200.0,0.3673170731707317,115,3,500.0,0.23,146.28571428571428,2.5714285714285716,200.0,0.7314285714285714
2020-08-06,3173,65,8400.0,0.37773809523809526,161,7,200.0,0.805,157.42857142857142,3.0,242.85714285714283,0.648235294117647
2020-08-07,3361,66,8600.0,0.3908139534883721,188,1,200.0,0.94,165.71428571428572,2.857142857142857,271.42857142857144,0.6105263157894737
2020-08-08,3513,68,9000.0,0.3903333333333333,152,2,400.0,0.38,157.28571428571428,3.0,328.57142857142856,0.478695652173913
2020-08-09,3676,72,9400.0,0.39106382978723403,163,4,400.0,0.4075,168.57142857142858,2.7142857142857144,300.0,0.5619047619047619
2020-08-10,3852,74,9600.0,0.40125,176,2,200.0,0.88,171.85714285714286,1.7142857142857142,342.85714285714283,0.5012500000000001
2020-08-11,3998,76,10000.0,0.3998,146,2,400.0,0.365,164.71428571428572,1.5714285714285714,357.14285714285717,0.4612
2020-08-12,4192,77,10300.0,0.40699029126213593,194,1,300.0,0.6466666666666666,163.28571428571428,2.0,385.7142857142857,0.4233333333333333
2020-08-13,4376,77,10800.0,0.4051851851851852,184,0,500.0,0.368,157.0,1.7142857142857142,342.85714285714283,0.4579166666666667
2020-08-14,4514,77,11100.0,0.4066666666666667,138,0,300.0,0.46,170.57142857142858,1.7142857142857142,385.7142857142857,0.44222222222222224
2020-08-15,4656,82,11700.0,0.39794871794871794,142,5,600.0,0.23666666666666666,163.71428571428572,2.0,471.42857142857144,0.3472727272727273
2020-08-16,4775,84,11800.0,0.4046610169491525,119,2,100.0,1.19,173.57142857142858,2.4285714285714284,471.42857142857144,0.3681818181818182
2020-08-17,5046,86,12300.0,0.41024390243902437,271,2,500.0,0.542,168.71428571428572,2.7142857142857144,414.28571428571433,0.4072413793103448
2020-08-18,5144,90,13300.0,0.3867669172932331,98,4,1000.0,0.098,186.57142857142858,3.2857142857142856,500.0,0.37314285714285716
2020-08-19,5407,94,13600.0,0.3975735294117647,263,4,300.0,0.8766666666666667,192.0,3.0,485.71428571428567,0.39529411764705885
2020-08-20,5557,96,13700.0,0.4056204379562044,150,2,100.0,1.5,219.57142857142858,3.4285714285714284,557.1428571428571,0.39410256410256417
2020-08-21,5820,100,14600.0,0.39863013698630134,263,4,900.0,0.2922222222222222,218.0,3.5714285714285716,600.0,0.36333333333333334
2020-08-22,6000,103,15100.0,0.3973509933774834,180,3,500.0,0.36,261.14285714285717,3.857142857142857,571.4285714285714,0.457
2020-08-23,6312,108,15700.0,0.40203821656050953,312,5,600.0,0.52,263.85714285714283,3.4285714285714284,585.7142857142857,0.4504878048780488
2020-08-24,6572,111,16500.0,0.3983030303030303,260,3,800.0,0.325,294.7142857142857,3.857142857142857,671.4285714285714,0.438936170212766
2020-08-25,6972,117,17300.0,0.40300578034682083,400,6,800.0,0.5,315.0,4.714285714285714,671.4285714285714,0.46914893617021275
2020-08-26,7254,118,17700.0,0.40983050847457625,282,1,400.0,0.705,345.57142857142856,4.714285714285714,785.7142857142857,0.43981818181818183
2020-08-27,7620,123,18400.0,0.4141304347826087,366,5,700.0,0.5228571428571429,354.85714285714283,4.142857142857143,842.8571428571429,0.42101694915254234
2020-08-28,8025,133,19300.0,0.41580310880829013,405,10,900.0,0.45,381.2857142857143,5.0,842.8571428571429,0.4523728813559322
2020-08-29,8419,136,20600.0,0.40868932038834954,394,3,1300.0,0.3030769230769231,404.7142857142857,4.857142857142857,885.7142857142858,0.4569354838709677
2020-08-30,8796,137,21600.0,0.4072222222222222,377,1,1000.0,0.377,452.85714285714283,5.571428571428571,928.5714285714287,0.4876923076923076
2020-08-31,9241,146,22400.0,0.4125446428571429,445,9,800.0,0.55625,467.7142857142857,6.0,1014.2857142857142,0.4611267605633803
